2575	incorrect	The circuit is parallel, so each bulb has its own pathway to the D-cell battery, so the bulbs that do not burn out continue to shine.	Because it is a cinematic circuit.
1829	correct	The particles of the solid are too big to go through the holes in the paper filter.	The solid was too big to go through the filter paper.
2620	correct	The launch position (line on the playground) is the variable that is controlled.	The lines.
2092	incorrect	There is a complete circuit connecting the motor to the D-cell battery.	Because the light bulb is on the right.
2353	incorrect	If the key sticks, the key is iron; if the key does not stick the key is aluminum.	The magnet will stick.
4207	incorrect	Many tiny bubbles will rise from the calcite when the calcite contacts the cold acid.	Water breaks rock to little pieces.
46	correct	Yes, they could both be correct. Solubility is not the same for all materials.	Yes because the solubility is of mixtures are not all the same.
4357	incorrect	2: Trace the features from the photograph onto the overlay grid. 4: Transfer the features to the matching squares on the smaller grid in your notebook.	2. Draw it smaller than it really is. 4. Take a farther away picture so it is small enough so it can fit in your notebooks.
4317	incorrect	Wendy should hook one end of the wire to the negative side of a D-cell battery and the other end to the positive side of the D-cell battery.	She would need a switch then she would turn on the switch she would also need a D-cell.
217	correct	A. The water in Julie's heater got hotter faster (or had a greater temperature change in 20 minutes). The collector in heater A has the greater surface area so the water in A would get hotter faster than the water in B.	A. Julie's box had more black so the box was hotter because the more black the more the heat the black absorb. So that is why I chose Julie's because in my graph hers was the highest.
659	correct	Solar water heaters with blue collectors heat up faster than solar water heaters with red collectors.	It tells me that the blue is winning and not the red.
2218	incorrect	All variables except the girl need to be held constant (controlled). The girls all need to throw the same ball and use the same launch technique.	They should all start in the line.
4776	correct	The crystals are the same shape as the alum crystals.	Because the picture that Emily drew looks just like the alum in the crystal sheet key and they are both the same shape and have the same pattern.
3162	correct	During a flood there is more water in the creek and the water flows faster.	The water flows quickly during floods and also the water is high and normal water flows pretty calm and is not usually as high as water is during floods.
4257	incorrect	Crystals of different materials have different shapes. So the shape will help identify the material.	I going to put salt and water and leave it for some days and it is going to turn into crystals.
4617	correct	C. Black absorbs more heat (energy) than white. Pan C has the most dark surface area so C would heat up the fastest and have the highest temperature.	C. Since more surface area absorbs heat and it was black it makes more sense for it to be more hot.
4904	incorrect	She recommended the topographic map because the map shows the elevations along the trail. Pam would know where the trail was the steepest.	To see a bird's eye view which is better view than looking from land.
4709	incorrect	The solutions have the same concentration (2 spoons in 50 milliliters is the same as 4 spoons in 100 milliliters) so the mass would also be the same.	Because he took the same amount from each bottle.
